address,lat,lng
광주 서구 상무공원로 12 인애빌딩,35.1456551467361,126.84360175014
광주 북구 연양로 59,35.2067443798124,126.873980413951
광주 북구 운용로 13,35.1742179166146,126.889085570711
광주 서구 마륵로 46,35.1438506706787,126.837138052112
광주 광산구 수완로73번길 17,35.1916163172744,126.827708393514
광주 북구 우치로 227,35.1852008969032,126.905509453168
광주 북구 군왕로8번길 13,35.162047434211,126.930503347226
광주 광산구 장신로265번길 29 1층,35.1921103458674,126.839107367283
광주 북구 일곡마을로116번길 33 1층,35.2075048406328,126.893495877217
광주 서구 풍금로171번길 7,35.131001225501,126.858461595966
광주 동구 문화전당로 33-1,35.1455071205869,126.918912857628
광주 광산구 임방울대로825번길 22-77 첨단대라수 3차 상가1동 101호 블루문,35.2207664107229,126.850227930565
광주 광산구 목련로253번길 8 오성빌딩,35.1738632362786,126.824945366193
광주 광산구 수완로49번길 8 1층,35.1898465038837,126.828466546488
광주 남구 효덕로 205,35.1022286833226,126.899047216836
광주 북구 북문대로42번길 35,35.1760767810747,126.880733488136
광주 서구 풍암2로 57,35.1227563200619,126.881902958266
광주 동구 동계천로 169-3 블루웨일,35.1492502990562,126.927754196892
광주 북구 태봉로 83 송가빌딩 1층,35.1638807694617,126.907300416026
광주 북구 안산로 34 1층,35.1902265573835,126.902185433557
광주 북구 서강로 1,35.174980228526,126.868077872571
광주 동구 제봉로 42,35.1419841127709,126.922017627672
광주 북구 동운로213번길 3 1층,35.1745894423788,126.873181039544
광주 남구 회서로55번길 5,35.1297779031189,126.897292652345
광주 서구 금화로 23,35.1323057280856,126.851424421371
광주 동구 문화전당로23번길 38-1,35.143912801419,126.915625771035
광주 서구 운천로 247 1층 블리스아웃,35.1546189362755,126.854406600386
광주 북구 우치로 104-9,35.1768829330656,126.912996300624
광주 서구 화정로179번길 58,35.1503113357636,126.876925439033
광주 서구 화개1로 63-1,35.1298791004651,126.854263251349
광주 서구 월드컵4강로71번길 5,35.1432454847759,126.873604969475
광주 광산구 첨단과기로 45-40,35.2243900023397,126.828673767629
광주 북구 첨단연신로107번길 45-21,35.2069711980981,126.860688065538
광주 광산구 임방울대로 351,35.1914463840813,126.823371566272
광주 서구 화정로150번길 12 비니분식,35.1443593945679,126.874131736953
광주 광산구 임방울대로 142-12 상가동 1층 113호,35.1720067229744,126.819486369977
광주 광산구 풍영로101번길 22 수완이지더원아파트 상가1동 114호 비로그베이크샵,35.1814519344181,126.811727556887
광주 북구 첨단연신로 100 대성베르힐 상가 A동 2층 비록커피,35.2068562605475,126.864809594413
광주 광산구 수등로 132 1층 비룡,35.1828271701003,126.82398043535
광주 서구 염화로 151,35.1435234064492,126.881117881723
광주 서구 상무누리로 20 1층 비바로마,35.1449799327888,126.840554987353
