item,region,year_month,price,unit
포도,전국,2024-10,9183.4,kg
포도,전국,2024-11,9792.29,kg
포도,전국,2024-12,14104.26,kg
풋고추,전국,2024-01,1538.59,g
풋고추,전국,2024-02,1922.77,g
풋고추,전국,2024-03,1806.05,g
풋고추,전국,2024-04,1328.65,g
풋고추,전국,2024-05,1096.64,g
풋고추,전국,2024-06,988.94,g
풋고추,전국,2024-07,1242.77,g
풋고추,전국,2024-08,1436.2,g
풋고추,전국,2024-09,1584.7,g
풋고추,전국,2024-10,1534.07,g
풋고추,전국,2024-11,1411.39,g
풋고추,전국,2024-12,1269.45,g
피망,전국,2024-01,1760.74,g
피망,전국,2024-02,2119.15,g
피망,전국,2024-03,1781.16,g
피망,전국,2024-04,1408.54,g
피망,전국,2024-05,1100.06,g
피망,전국,2024-06,1013.04,g
피망,전국,2024-07,1045.16,g
피망,전국,2024-08,1004.18,g
피망,전국,2024-09,1376.09,g
피망,전국,2024-10,1854.26,g
피망,전국,2024-11,2069.18,g
피망,전국,2024-12,1484.29,g
호두,전국,2024-01,1635.57,g
호두,전국,2024-02,1585.39,g
호두,전국,2024-03,1481.16,g
호두,전국,2024-04,1524.02,g
호두,전국,2024-05,1650.43,g
호두,전국,2024-06,1534.99,g
호두,전국,2024-07,1533.05,g
호두,전국,2024-08,1616.61,g
호두,전국,2024-09,1599.81,g
호두,전국,2024-10,1591.58,g
호두,전국,2024-11,1703.64,g
호두,전국,2024-12,1771.15,g
호박,전국,2024-01,2110.6,개
호박,전국,2024-02,2484.85,개
호박,전국,2024-03,2379.91,개
호박,전국,2024-04,1686.04,개
호박,전국,2024-05,1319.34,개
호박,전국,2024-06,1084.56,개
호박,전국,2024-07,1410.4,개
호박,전국,2024-08,1855.66,개
호박,전국,2024-09,2064.32,개
호박,전국,2024-10,2320.45,개
호박,전국,2024-11,2066.47,개
호박,전국,2024-12,1783.8,개
홍합,전국,2024-05,11316.92,g
홍합,전국,2024-06,2734.61,g
홍합,전국,2024-07,2645.88,g
홍합,전국,2024-08,2662.22,g
홍합,전국,2024-09,2680.24,g
홍합,전국,2024-10,2780.09,g
홍합,전국,2024-11,2847.2,g
홍합,전국,2024-12,2858.38,g
