restaurant_id,restaurant_name,region,sigungu,aspect,positive_count,neutral_count,negative_count,trend_tag
186552|426963|435601,봉초밥참치회전문점,광주,서구,분위기,1,0,0,분위기 호평 다수 (1건)
186557|426968,봉팔이네 산수점,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
186557|426968,봉팔이네 산수점,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
186556|426967,봉팔이네,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
186558|426969,봉평메밀국수,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
186558|426969,봉평메밀국수,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
186563|426974,부경흑돼지구이,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
186564|426975,부곡정,광주,동구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186565,부광식당,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
186567,부길추어탕 상무점,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
186570|426981,부나비,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
d671ab28b73f,부담없이한잔,전남,영광군,맛,1,0,0,맛 호평 다수 (1건)
d671ab28b73f,부담없이한잔,전남,영광군,신선도,1,0,0,신선도 호평 다수 (1건)
186571|426982,부대통령뚝배기 전남대점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
186576|426987,부뚜막국밥,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
186575,부뚜막뒷고기,광주,서구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
186580|426991,부뚜막옛날통닭 하남1호점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186580|426991,부뚜막옛날통닭 하남1호점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
186582|426993,부띠크그레이어,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
186582|426993,부띠크그레이어,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
186587|426998,부라보쪽갈비 소태점,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
186587|426998,부라보쪽갈비 소태점,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
186588,부라타랩 광주상무점,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
523219|836763,부르스터스 아이스크림,전남,광양시,맛,1,0,0,맛 호평 다수 (1건)
523219|836763,부르스터스 아이스크림,전남,광양시,신선도,1,0,0,신선도 호평 다수 (1건)
186607,부리나바베큐치킨 화정월산점,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
186607,부리나바베큐치킨 화정월산점,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
186596|427006,부리나치킨 도산점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186601,부리나치킨 문흥점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
186601,부리나치킨 문흥점,광주,북구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186597|427007,부리나치킨 선운점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186597|427007,부리나치킨 선운점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
186606|427016,부리나치킨 용산점,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
186600|427010,부리나치킨 전대점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
186600|427010,부리나치킨 전대점,광주,북구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186602,부리나치킨 진월점,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
186602,부리나치킨 진월점,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
186602,부리나치킨 진월점,광주,남구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186589|427000|879981,부리나치킨 첨단점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186603,"부리나치킨 효천1,2지구점",광주,남구,맛,1,0,0,맛 호평 다수 (1건)
186590|427001,부리나치킨동명점,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
186608|427018,부림먹거리,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
186608|427018,부림먹거리,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
532735,부부아이스크림,전남,담양군,맛,1,0,0,맛 호평 다수 (1건)
186610,부부원조국밥,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
186613,부부파스타,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
186613,부부파스타,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
186613,부부파스타,광주,남구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
521965,부부한우,전남,장흥군,맛,1,0,0,맛 호평 다수 (1건)
521965,부부한우,전남,장흥군,분위기,1,0,0,분위기 호평 다수 (1건)
186615|427025,부빈식당,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
429220,부산충무수산,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
429220,부산충무수산,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
186626|427036,부엉이돈가스 롯데아울렛광주월드컵점,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
186626|427036,부엉이돈가스 롯데아울렛광주월드컵점,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
532736,부엉이식당,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
532736,부엉이식당,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
186633,부엌간 진월점,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
186633,부엌간 진월점,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
186634|427044,부영식당,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
39289cec96ed,부영식육식당맛대맛,전남,나주시,가격,1,0,0,가격 호평 다수 (1건)
92c5d981954d,부영정통중화요리,전남,광양시,신선도,1,0,0,신선도 호평 다수 (1건)
92c5d981954d,부영정통중화요리,전남,광양시,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186636,부영통닭 조대점,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
522059|896208,부용식당,전남,장흥군,분위기,1,0,0,분위기 호평 다수 (1건)
186643,부원한방삼계탕,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
186643,부원한방삼계탕,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
186643,부원한방삼계탕,광주,북구,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
186643,부원한방삼계탕,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
186646|427056|961619,부자가든,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
186647|427057,부자식당,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
f9554adea9b0,부자치킨 우산점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
f9554adea9b0,부자치킨 우산점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
522807|896639,부잣집등갈비,전남,화순군,맛,1,0,0,맛 호평 다수 (1건)
522807|896639,부잣집등갈비,전남,화순군,신선도,1,0,0,신선도 호평 다수 (1건)
186651,부지깽이참숯구이,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
186652,부촌숯불갈비,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
186652,부촌숯불갈비,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
186654,부타,광주,북구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
427068,부흥반점,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
427068,부흥반점,광주,동구,가격,1,0,0,가격 호평 다수 (1건)
427069,부흥중화요리,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
427069,부흥중화요리,광주,동구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
186662|427072,북경,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186662|427072,북경,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
186667|427077,북경반점,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
518240,북경원,전남,곡성군,맛,1,0,0,맛 호평 다수 (1건)
522568|896483,북일기사식당,전남,해남군,맛,1,0,0,맛 호평 다수 (1건)
522568|896483,북일기사식당,전남,해남군,양,1,0,0,양 호평 다수 (1건)
186678,북촌3대갈비,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
186678,북촌3대갈비,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
423500,북촌닭강정,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
186679|427089,북촌손만두 광주수완점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
186680|427090,북촌손만두 광주첨단점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186680|427090,북촌손만두 광주첨단점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
48202f6f9d5d,북한강,전남,나주시,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
519862,분등장어,전남,영광군,신선도,1,0,0,신선도 호평 다수 (1건)
519862,분등장어,전남,영광군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
186687|427097,분식인생 광주점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
186687|427097,분식인생 광주점,광주,북구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186688|369007|96009,분식집,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
186689|427099,분짜라붐 롯데아울렛 광주수완점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186689|427099,분짜라붐 롯데아울렛 광주수완점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
186690|421089|879632,분포나인,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
186690|421089|879632,분포나인,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
186692,불고기랑 찌개랑,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
186692,불고기랑 찌개랑,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
518597,불곰산장,전남,구례군,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
186693|427103,불구경간곱창,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
186694,불굴의떡볶이 광주전남대점,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
186695|427105|879988,불꼬챙이,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186695|427105|879988,불꼬챙이,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
186696,불꽃닭,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
186696,불꽃닭,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
186697|427107,불꽃초밥,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
186698,불끈불낙,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
522305,불난집,전남,진도군,맛,1,0,0,맛 호평 다수 (1건)
522305,불난집,전남,진도군,신선도,1,0,0,신선도 호평 다수 (1건)
522305,불난집,전남,진도군,분위기,1,0,0,분위기 호평 다수 (1건)
186700|427110,불노리,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
185602,불더덕 본점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
186711|436477,불땡국수 무등점,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
186711|436477,불땡국수 무등점,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
186712|427122,불로동텟판,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
186712|427122,불로동텟판,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
518208,불로만치킨바베큐 고흥점,전남,고흥군,맛,1,0,0,맛 호평 다수 (1건)
186714|427124,불로만치킨바베큐 노대점,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
186714|427124,불로만치킨바베큐 노대점,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
186713|427123,불로만치킨바베큐 문흥점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
188896|429266|617403,불문주야,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
188896|429266|617403,불문주야,광주,동구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
517427,불야성,전남,순천시,맛,1,0,0,맛 호평 다수 (1건)
517427,불야성,전남,순천시,분위기,1,0,0,분위기 호평 다수 (1건)
186718,불장난파스타 첨단점,광주,북구,서비스_친절도,0,1,0,서비스_친절도 언급 (1건)
d943ece9178b,불쟁이신쭈꾸 중동점,전남,광양시,분위기,1,0,0,분위기 호평 다수 (1건)
186729,불타는마차,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
186730|427140,불타는맛집,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
186732|427142,불타는밤,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
186733|427143,불타는복돼지,광주,북구,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
186736|427146,불타는짜장,광주,동구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
523203|836768,불타는토스트 광양읍점,전남,광양시,맛,1,0,0,맛 호평 다수 (1건)
427148,불타는한잔,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
427148,불타는한잔,광주,남구,가격,1,0,0,가격 호평 다수 (1건)
427148,불타는한잔,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
186739|427149,불티나팥죽,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
186740|427150,불판칼판,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
420850,불향입은 꼬꼬닭,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
420850,불향입은 꼬꼬닭,광주,광산구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
186747|427157,붕어랑메기랑 2호점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
524044,뷰,전남,여수시,분위기,1,0,0,분위기 호평 다수 (1건)
186754,브라더뒷고기 본점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
186754,브라더뒷고기 본점,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
186755,브라더오뎅 광주문흥지구점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
186755,브라더오뎅 광주문흥지구점,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
186756|427166,브라더직화배달삼겹 광주광산점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186756|427166,브라더직화배달삼겹 광주광산점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
186756|427166,브라더직화배달삼겹 광주광산점,광주,광산구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186758|427168,브라보7080,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186758|427168,브라보7080,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
186758|427168,브라보7080,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
186759|427169,브라보치킨피자 조선대점,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
186759|427169,브라보치킨피자 조선대점,광주,동구,가격,1,0,0,가격 호평 다수 (1건)
186765,브레이브퀸,광주,광산구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186765,브레이브퀸,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
186766,브레이크타임,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186766,브레이크타임,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
427180,브로피자 4호점,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
186770,브로피자4호점,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
516420,블랑제리29,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
516420,블랑제리29,광주,서구,분위기,1,0,0,분위기 호평 다수 (1건)
186796|427206,블랑주리,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186804|427214,블랙모밀 광주본점,광주,북구,분위기,0,1,0,분위기 언급 (1건)
186806,블랙빈 3호점,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
186806,블랙빈 3호점,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
186811|427221|879633,블랙테일버거,광주,남구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186815|427225,블랙홀김밥,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
186815|427225,블랙홀김밥,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
186818,블레드 광주신창점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186818,블레드 광주신창점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
515989|961928,블레스롤 광주상무점,광주,서구,분위기,1,0,0,분위기 호평 다수 (1건)
186820,블렌딩샵,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
186831|427241,블루문,광주,광산구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186831|427241,블루문,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
186837|427247,블루버드,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
186837|427247,블루버드,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
186845,블루웨일,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
186845,블루웨일,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
519352,블루짱뚱어,전남,보성군,신선도,1,0,0,신선도 호평 다수 (1건)
519352,블루짱뚱어,전남,보성군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
186849,블루포트 광주과학기술원,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
186854,블루포트 전남대학교병원점,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
186854,블루포트 전남대학교병원점,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
186850,블루포트,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
186850,블루포트,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
186862,블리스아웃,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
186864|427273|879991,븟,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186864|427273|879991,븟,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
518839|895180,비가일,전남,담양군,맛,1,0,0,맛 호평 다수 (1건)
518839|895180,비가일,전남,담양군,분위기,1,0,0,분위기 호평 다수 (1건)
519502|895670,비금 백년가든,전남,신안군,맛,1,0,0,맛 호평 다수 (1건)
186865|427274,비금도,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
186865|427274,비금도,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
186873,비니분식,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
186873,비니분식,광주,서구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186877,비룡,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186877,비룡,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
522755,비룡반점,전남,해남군,맛,1,0,0,맛 호평 다수 (1건)
522755,비룡반점,전남,해남군,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
522755,비룡반점,전남,해남군,분위기,1,0,0,분위기 호평 다수 (1건)
519073|895349,비룡해물철판짬뽕짜장,전남,무안군,맛,1,0,0,맛 호평 다수 (1건)
519073|895349,비룡해물철판짬뽕짜장,전남,무안군,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
523156|836628,비밀정원,전남,광양시,맛,1,0,0,맛 호평 다수 (1건)
523156|836628,비밀정원,전남,광양시,신선도,1,0,0,신선도 호평 다수 (1건)
186881,비바로마,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
186881,비바로마,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
517317,비버베이크하우스,전남,순천시,맛,1,0,0,맛 호평 다수 (1건)
517317,비버베이크하우스,전남,순천시,신선도,1,0,0,신선도 호평 다수 (1건)
18833f4c7b47,비비브라운빈,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
49ffe7780675,비사이드유,전남,광양시,맛,1,0,0,맛 호평 다수 (1건)
49ffe7780675,비사이드유,전남,광양시,신선도,1,0,0,신선도 호평 다수 (1건)
49ffe7780675,비사이드유,전남,광양시,분위기,1,0,0,분위기 호평 다수 (1건)
186946|427354,비스트로피자 광주1호점,광주,북구,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
186946|427354,비스트로피자 광주1호점,광주,북구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186948|427356,비스트로피자 광주서구점,광주,서구,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
186948|427356,비스트로피자 광주서구점,광주,서구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186949|427357,비스트로피자 광주첨단점,광주,광산구,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
186949|427357,비스트로피자 광주첨단점,광주,광산구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186950|427358,비스포크삼겹,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
186950|427358,비스포크삼겹,광주,서구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186952|427360,비아골먹거리장터,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
186952|427360,비아골먹거리장터,광주,광산구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
186955|427363,비아맛나감자탕,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186955|427363,비아맛나감자탕,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
427368,비아시장통닭,광주,광산구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
186961|427369,비아진국밥,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
186962|427370,비아추어정,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
186962|427370,비아추어정,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
187027|427435,비원회관,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
92579,비젼푸드,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
92579,비젼푸드,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
187030|427438,비쥬앤쥬스,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
f8300aea4140,비치갤러리,전남,목포시,분위기,1,0,0,분위기 호평 다수 (1건)
519279|895511,비치횟집,전남,보성군,맛,1,0,0,맛 호평 다수 (1건)
519279|895511,비치횟집,전남,보성군,신선도,1,0,0,신선도 호평 다수 (1건)
92594,비클래시,전남,나주시,맛,1,0,0,맛 호평 다수 (1건)
427452,비티씨르만,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
427452,비티씨르만,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
427452,비티씨르만,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
518633,비파가든,전남,구례군,분위기,1,0,0,분위기 호평 다수 (1건)
187731|428126,비학산생선구이,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
427456,빅돈부리 호대점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
427456,빅돈부리 호대점,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
187056|427463,빅스타피자 광주남구점,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
187056|427463,빅스타피자 광주남구점,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
187057|427464,빅스타피자 광주동구점,광주,동구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
9102bda23f55,빅스타피자 광주쌍촌점,광주,서구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
187059|189167,빅스타피자 광주운암점,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
187055|427462,빅스타피자 수완신가점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
187055|427462,빅스타피자 수완신가점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
187058|427465,빅스타피자 쌍촌점,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
520059,빅스타피자 영암삼호점,전남,영암군,신선도,1,0,0,신선도 호평 다수 (1건)
520059,빅스타피자 영암삼호점,전남,영암군,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
187054,빅스타피자 전대 상대점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
187054,빅스타피자 전대 상대점,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
187061,빅스푼,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
187065|427472,빅콘서트,광주,서구,분위기,1,0,0,분위기 호평 다수 (1건)
187069|427476,빈드럭스,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
187077|427484,빈스키친,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
187079,빈야드,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
187079,빈야드,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
427489,빈티지399,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
427490,빈티지양동,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
427490,빈티지양동,광주,서구,분위기,1,0,0,분위기 호평 다수 (1건)
187090,빌리지1호점,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
187090,빌리지1호점,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
520210,빙그레국밥,전남,완도군,신선도,1,0,0,신선도 호평 다수 (1건)
521529|895863,빙그레군튀김하우스,전남,완도군,신선도,1,0,0,신선도 호평 다수 (1건)
187093,빙글빙글식당,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
187093,빙글빙글식당,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
187095|427502,빙점,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
519067,빛가람국밥 남악도청점,전남,무안군,맛,1,0,0,맛 호평 다수 (1건)
187099,빛가람국밥 첨단점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
187100|427507,빛가람국밥,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
187100|427507,빛가람국밥,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
187098|427505,빛가람국밥신창점,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
187101,빛고울식당,광주,동구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
187101,빛고울식당,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
187103|427510,빛고을국밥&전골,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
187108|427515,빛고을닭강정 산수점,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
187108|427515,빛고을닭강정 산수점,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
187108|427515,빛고을닭강정 산수점,광주,동구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
187108|427515,빛고을닭강정 산수점,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
187109,빛고을닭강정 송정점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
187109,빛고을닭강정 송정점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
532741,빛고을닭강정,전남,담양군,맛,1,0,0,맛 호평 다수 (1건)
187111|427518,빛고을떡갈비,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
187112|187117|427524|961620,빛고을맛집,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
187112|187117|427524|961620,빛고을맛집,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
187112|187117|427524|961620,빛고을맛집,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
187113|427520|432815,빛고을명가,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
187114,빛고을반점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
187114,빛고을반점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
187115|427522,빛고을산장,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
187118|187125|427532,빛고을식당,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
